Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2023-101652,2023-02-23,2023-02-28,Standard Class,CU-0553,Consumer,East,Pennsylvania,Office Supplies,Fasteners,11.1,2,0.3,3.87
CA-2022-101653,2022-01-14,2022-01-19,Standard Class,CU-0385,Consumer,Central,Minnesota,Office Supplies,Labels,24.28,1,0.0,13.89
CA-2020-101654,2020-04-17,2020-04-22,Standard Class,CU-0289,Corporate,East,New Jersey,Technology,Phones,3582.41,4,0.15,779.41
CA-2020-101655,2020-12-01,2020-12-06,Standard Class,CU-0693,Home Office,West,Arizona,Office Supplies,Envelopes,56.94,2,0.0,28.79
CA-2020-101656,2020-12-11,2020-12-16,Standard Class,CU-0718,Consumer,East,Georgia,Furniture,Bookcases,630.2,5,0.0,174.92
CA-2020-101657,2020-03-02,2020-03-07,Standard Class,CU-0534,Consumer,East,Virginia,Office Supplies,Appliances,475.1,2,0.0,178.62
CA-2023-101658,2023-08-16,2023-08-21,Standard Class,CU-0483,Corporate,South,Oklahoma,Furniture,Tables,676.74,1,0.15,-121.08
CA-2020-101659,2020-04-27,2020-05-02,Standard Class,CU-0229,Consumer,West,Colorado,Office Supplies,Supplies,46.27,1,0.2,14.74
CA-2023-101660,2023-12-24,2023-12-24,Same Day,CU-0798,Consumer,South,Oklahoma,Office Supplies,Paper,476.5,5,0.0,234.01
CA-2020-101661,2020-06-25,2020-06-30,Standard Class,CU-0372,Corporate,East,Massachusetts,Technology,Copiers,11266.1,3,0.2,2871.6
CA-2022-101662,2022-12-05,2022-12-10,Standard Class,CU-0164,Consumer,West,Utah,Furniture,Tables,1095.11,1,0.1,-117.26
CA-2023-101663,2023-04-27,2023-05-02,Standard Class,CU-0169,Consumer,West,Oregon,Technology,Copiers,1426.17,1,0.1,480.99
CA-2022-101664,2022-08-15,2022-08-15,Same Day,CU-0107,Corporate,Central,Indiana,Office Supplies,Fasteners,47.76,3,0.0,24.22
CA-2023-101665,2023-07-07,2023-07-12,Standard Class,CU-0639,Consumer,East,Ohio,Furniture,Tables,265.05,1,0.1,24.81
CA-2022-101666,2022-03-15,2022-03-20,Standard Class,CU-0420,Home Office,East,Georgia,Office Supplies,Art,192.72,4,0.0,115.1
CA-2021-101667,2021-02-25,2021-02-27,First Class,CU-0036,Corporate,West,Montana,Technology,Phones,1842.52,2,0.0,689.7
CA-2022-101668,2022-12-18,2022-12-23,Standard Class,CU-0241,Consumer,Central,Michigan,Office Supplies,Storage,194.04,3,0.0,97.91
CA-2020-101669,2020-05-11,2020-05-16,Standard Class,CU-0080,Consumer,West,Montana,Office Supplies,Paper,200.2,2,0.1,84.16
CA-2022-101670,2022-11-27,2022-12-02,Standard Class,CU-0560,Corporate,South,Alabama,Technology,Machines,8165.76,3,0.0,2660.91
CA-2021-101671,2021-05-06,2021-05-06,Same Day,CU-0481,Consumer,Central,Michigan,Office Supplies,Envelopes,46.23,3,0.0,25.4
CA-2020-101672,2020-09-17,2020-09-20,Second Class,CU-0083,Home Office,East,New York,Office Supplies,Labels,21.38,3,0.3,9.89
CA-2022-101673,2022-10-05,2022-10-10,Standard Class,CU-0794,Consumer,South,Arkansas,Technology,Machines,1892.33,1,0.0,478.61
CA-2020-101674,2020-02-04,2020-02-09,Standard Class,CU-0421,Corporate,South,Louisiana,Office Supplies,Art,121.88,4,0.0,55.8
CA-2023-101675,2023-10-13,2023-10-16,Second Class,CU-0258,Consumer,West,Utah,Furniture,Bookcases,118.39,1,0.0,37.97
CA-2023-101676,2023-11-23,2023-11-26,Second Class,CU-0323,Corporate,East,Virginia,Office Supplies,Binders,213.74,1,0.0,137.67
CA-2022-101677,2022-04-09,2022-04-11,First Class,CU-0233,Corporate,West,Nevada,Office Supplies,Paper,461.08,4,0.0,277.56
CA-2023-101678,2023-03-27,2023-04-01,Standard Class,CU-0150,Consumer,Central,Iowa,Office Supplies,Supplies,43.09,4,0.1,19.51
CA-2021-101679,2021-02-01,2021-02-04,Second Class,CU-0597,Consumer,Central,Missouri,Technology,Accessories,147.34,1,0.1,46.85
CA-2022-101680,2022-10-26,2022-10-26,Same Day,CU-0528,Home Office,Central,Minnesota,Office Supplies,Supplies,292.35,3,0.0,123.44
CA-2021-101681,2021-05-18,2021-05-20,First Class,CU-0346,Corporate,East,New Jersey,Office Supplies,Art,71.11,1,0.0,33.8
CA-2022-101682,2022-04-04,2022-04-07,Second Class,CU-0656,Corporate,East,Ohio,Technology,Machines,2186.3,1,0.1,686.01
CA-2020-101683,2020-08-15,2020-08-20,Standard Class,CU-0193,Corporate,South,Tennessee,Office Supplies,Labels,9.14,2,0.0,4.56
CA-2020-101684,2020-01-22,2020-01-27,Standard Class,CU-0613,Corporate,West,Washington,Office Supplies,Supplies,226.02,3,0.1,70.84
CA-2023-101685,2023-07-24,2023-07-24,Same Day,CU-0472,Consumer,West,Colorado,Office Supplies,Storage,950.24,2,0.0,338.87
CA-2021-101686,2021-12-04,2021-12-09,Standard Class,CU-0481,Corporate,Central,Michigan,Technology,Accessories,129.64,1,0.2,47.67
CA-2020-101687,2020-02-24,2020-02-24,Same Day,CU-0594,Consumer,South,Oklahoma,Technology,Accessories,895.36,3,0.3,300.74
CA-2021-101688,2021-04-10,2021-04-15,Standard Class,CU-0219,Consumer,South,Florida,Office Supplies,Binders,191.01,1,0.0,108.38
CA-2021-101689,2021-10-16,2021-10-19,Second Class,CU-0799,Corporate,South,Alabama,Office Supplies,Fasteners,11.04,2,0.2,4.45
CA-2021-101690,2021-12-15,2021-12-20,Standard Class,CU-0022,Consumer,South,Tennessee,Furniture,Furnishings,13.1,1,0.3,1.91
CA-2023-101691,2023-06-20,2023-06-20,Same Day,CU-0559,Consumer,East,Pennsylvania,Office Supplies,Supplies,225.13,3,0.1,111.4
CA-2021-101692,2021-04-07,2021-04-09,First Class,CU-0128,Consumer,East,Pennsylvania,Technology,Copiers,693.14,1,0.1,250.37
CA-2023-101693,2023-05-17,2023-05-22,Standard Class,CU-0192,Consumer,South,Alabama,Office Supplies,Envelopes,37.86,2,0.0,18.76
CA-2021-101694,2021-07-26,2021-07-29,Second Class,CU-0502,Home Office,West,Montana,Office Supplies,Labels,30.79,1,0.15,17.04
CA-2022-101695,2022-03-21,2022-03-26,Standard Class,CU-0266,Consumer,Central,Minnesota,Office Supplies,Envelopes,177.92,4,0.0,102.19
CA-2021-101696,2021-09-02,2021-09-05,Second Class,CU-0228,Corporate,West,Montana,Furniture,Bookcases,1589.24,4,0.0,333.57
CA-2020-101697,2020-07-09,2020-07-14,Standard Class,CU-0386,Corporate,South,Louisiana,Office Supplies,Art,83.92,2,0.4,26.35
CA-2022-101698,2022-09-25,2022-09-30,Standard Class,CU-0467,Consumer,West,Utah,Technology,Machines,1332.5,2,0.0,354.38
CA-2020-101699,2020-11-15,2020-11-20,Standard Class,CU-0599,Corporate,West,Washington,Office Supplies,Supplies,46.93,2,0.2,12.39
CA-2022-101700,2022-08-20,2022-08-25,Standard Class,CU-0623,Corporate,Central,Missouri,Office Supplies,Fasteners,55.41,4,0.3,15.39
CA-2023-101701,2023-12-07,2023-12-09,First Class,CU-0415,Consumer,Central,Illinois,Office Supplies,Binders,87.77,1,0.2,35.56
CA-2020-101702,2020-12-23,2020-12-28,Standard Class,CU-0183,Home Office,East,Pennsylvania,Office Supplies,Envelopes,66.57,2,0.15,34.07
CA-2022-101703,2022-10-13,2022-10-18,Standard Class,CU-0617,Corporate,West,Arizona,Furniture,Furnishings,101.72,1,0.3,4.91
CA-2022-101704,2022-10-23,2022-10-28,Standard Class,CU-0073,Home Office,West,Nevada,Office Supplies,Envelopes,16.98,2,0.0,9.81
CA-2020-101705,2020-02-04,2020-02-09,Standard Class,CU-0606,Consumer,West,Nevada,Technology,Accessories,395.96,1,0.2,89.86
CA-2023-101706,2023-03-23,2023-03-28,Standard Class,CU-0095,Consumer,East,New Jersey,Office Supplies,Paper,99.75,2,0.3,38.57
CA-2021-101707,2021-08-12,2021-08-17,Standard Class,CU-0278,Corporate,West,Washington,Office Supplies,Paper,366.2,5,0.0,206.97
CA-2023-101708,2023-05-20,2023-05-25,Standard Class,CU-0623,Consumer,South,Kentucky,Office Supplies,Envelopes,63.38,2,0.2,30.6
CA-2023-101709,2023-11-10,2023-11-15,Standard Class,CU-0787,Corporate,West,California,Office Supplies,Labels,21.84,1,0.2,10.71
CA-2022-101710,2022-03-08,2022-03-10,First Class,CU-0371,Consumer,South,Mississippi,Office Supplies,Art,59.56,2,0.4,10.28
CA-2020-101711,2020-01-16,2020-01-21,Standard Class,CU-0173,Consumer,South,Mississippi,Office Supplies,Labels,31.16,2,0.1,16.93
CA-2021-101712,2021-09-23,2021-09-28,Standard Class,CU-0272,Corporate,West,Montana,Technology,Phones,1024.69,1,0.0,423.71
CA-2020-101713,2020-11-04,2020-11-09,Standard Class,CU-0578,Corporate,West,Oregon,Office Supplies,Supplies,33.93,1,0.3,6.39
CA-2021-101714,2021-06-21,2021-06-23,First Class,CU-0260,Consumer,Central,Michigan,Technology,Copiers,2520.33,1,0.3,-28.11
CA-2021-101715,2021-09-17,2021-09-22,Standard Class,CU-0636,Corporate,East,Pennsylvania,Office Supplies,Paper,70.78,4,0.1,30.36
CA-2023-101716,2023-05-14,2023-05-17,Second Class,CU-0337,Home Office,West,Montana,Technology,Phones,1629.7,3,0.4,84.63
CA-2020-101717,2020-12-20,2020-12-25,Standard Class,CU-0233,Consumer,East,New Jersey,Technology,Phones,2154.88,2,0.0,1001.93
CA-2021-101718,2021-03-13,2021-03-13,Same Day,CU-0651,Corporate,Central,Iowa,Technology,Machines,14855.45,6,0.1,4419.72
CA-2021-101719,2021-03-07,2021-03-09,First Class,CU-0254,Home Office,West,Montana,Office Supplies,Envelopes,24.59,1,0.1,12.37
CA-2023-101720,2023-07-06,2023-07-11,Standard Class,CU-0208,Consumer,East,New Jersey,Technology,Machines,2018.14,2,0.0,847.1
CA-2021-101721,2021-11-27,2021-12-02,Standard Class,CU-0475,Corporate,South,Kentucky,Office Supplies,Paper,29.88,2,0.0,14.83
CA-2023-101722,2023-10-14,2023-10-14,Same Day,CU-0443,Consumer,Central,Minnesota,Office Supplies,Binders,313.29,2,0.15,161.75
CA-2023-101723,2023-05-01,2023-05-06,Standard Class,CU-0632,Corporate,East,Virginia,Technology,Machines,648.96,2,0.0,218.85
CA-2020-101724,2020-03-03,2020-03-08,Standard Class,CU-0595,Corporate,West,Montana,Furniture,Bookcases,1393.42,4,0.1,246.13
CA-2023-101725,2023-03-25,2023-03-30,Standard Class,CU-0363,Home Office,West,Oregon,Office Supplies,Envelopes,37.42,1,0.15,14.19
CA-2022-101726,2022-10-16,2022-10-21,Standard Class,CU-0521,Corporate,East,Ohio,Office Supplies,Art,210.59,4,0.3,74.31
CA-2020-101727,2020-05-26,2020-05-31,Standard Class,CU-0459,Consumer,East,Pennsylvania,Office Supplies,Envelopes,204.65,5,0.0,114.47
CA-2023-101728,2023-12-13,2023-12-18,Standard Class,CU-0667,Corporate,East,New York,Furniture,Bookcases,266.97,1,0.1,29.99
CA-2021-101729,2021-06-22,2021-06-27,Standard Class,CU-0221,Consumer,West,Nevada,Furniture,Furnishings,31.72,3,0.15,8.73
CA-2020-101730,2020-04-09,2020-04-14,Standard Class,CU-0537,Consumer,West,Arizona,Office Supplies,Binders,291.77,1,0.0,182.36
CA-2022-101731,2022-08-07,2022-08-09,First Class,CU-0004,Corporate,East,New Jersey,Furniture,Tables,1323.0,2,0.0,-15.86
CA-2020-101732,2020-06-17,2020-06-22,Standard Class,CU-0164,Consumer,West,Montana,Office Supplies,Envelopes,178.65,6,0.15,79.21
CA-2020-101733,2020-09-18,2020-09-23,Standard Class,CU-0665,Corporate,East,Massachusetts,Technology,Phones,1047.58,1,0.0,405.66
CA-2022-101734,2022-03-07,2022-03-12,Standard Class,CU-0126,Corporate,East,New Jersey,Furniture,Bookcases,1287.56,2,0.1,138.65
CA-2020-101735,2020-04-22,2020-04-27,Standard Class,CU-0542,Corporate,South,Kentucky,Furniture,Bookcases,427.18,1,0.15,15.31
CA-2022-101736,2022-09-05,2022-09-10,Standard Class,CU-0724,Corporate,South,Kentucky,Office Supplies,Paper,206.32,2,0.1,102.74
CA-2023-101737,2023-08-09,2023-08-14,Standard Class,CU-0665,Consumer,West,Washington,Technology,Copiers,7767.04,3,0.3,-35.68
CA-2022-101738,2022-10-23,2022-10-28,Standard Class,CU-0769,Consumer,East,New Jersey,Office Supplies,Appliances,752.92,2,0.0,298.29
CA-2022-101739,2022-11-25,2022-11-30,Standard Class,CU-0524,Consumer,South,Tennessee,Technology,Machines,3012.18,7,0.2,461.74
CA-2021-101740,2021-09-16,2021-09-21,Standard Class,CU-0074,Home Office,East,Pennsylvania,Technology,Accessories,12.76,1,0.1,5.62
CA-2022-101741,2022-06-18,2022-06-21,Second Class,CU-0697,Consumer,Central,Wisconsin,Office Supplies,Binders,271.92,4,0.0,138.46
CA-2023-101742,2023-05-16,2023-05-19,Second Class,CU-0397,Consumer,East,Virginia,Technology,Machines,1728.78,1,0.0,505.92
CA-2023-101743,2023-03-16,2023-03-21,Standard Class,CU-0714,Corporate,East,New York,Office Supplies,Envelopes,5.07,1,0.0,2.44
CA-2023-101744,2023-05-21,2023-05-24,Second Class,CU-0329,Consumer,West,Colorado,Technology,Machines,3481.16,2,0.3,-109.64
CA-2023-101745,2023-12-17,2023-12-22,Standard Class,CU-0610,Corporate,East,Virginia,Furniture,Furnishings,214.02,1,0.0,86.44
CA-2021-101746,2021-04-21,2021-04-26,Standard Class,CU-0449,Home Office,South,Arkansas,Technology,Accessories,236.2,2,0.0,118.87
CA-2023-101747,2023-01-13,2023-01-18,Standard Class,CU-0352,Consumer,South,Louisiana,Office Supplies,Appliances,372.41,1,0.2,59.97
CA-2020-101748,2020-10-04,2020-10-09,Standard Class,CU-0549,Consumer,South,Florida,Technology,Accessories,666.54,2,0.0,295.11
CA-2021-101749,2021-06-19,2021-06-21,First Class,CU-0127,Consumer,West,California,Office Supplies,Appliances,266.05,1,0.4,28.67
CA-2022-101750,2022-06-12,2022-06-17,Standard Class,CU-0765,Home Office,West,Colorado,Office Supplies,Labels,119.88,4,0.1,53.09
CA-2020-101751,2020-03-23,2020-03-25,First Class,CU-0234,Corporate,South,Florida,Office Supplies,Binders,102.11,2,0.1,60.26
CA-2022-101752,2022-10-08,2022-10-13,Standard Class,CU-0100,Consumer,East,Massachusetts,Technology,Phones,1423.0,2,0.0,631.1
CA-2022-101753,2022-07-20,2022-07-25,Standard Class,CU-0151,Home Office,West,Arizona,Office Supplies,Binders,216.03,1,0.0,126.44
CA-2022-101754,2022-09-03,2022-09-08,Standard Class,CU-0139,Corporate,South,Arkansas,Technology,Phones,901.51,2,0.5,-150.33
CA-2020-101755,2020-11-20,2020-11-23,Second Class,CU-0084,Consumer,Central,Iowa,Office Supplies,Appliances,473.47,1,0.0,163.89
CA-2023-101756,2023-12-01,2023-12-03,First Class,CU-0554,Consumer,East,Pennsylvania,Technology,Copiers,14125.37,6,0.15,4275.43
CA-2023-101757,2023-05-08,2023-05-10,First Class,CU-0566,Consumer,West,Arizona,Furniture,Furnishings,92.11,3,0.3,24.46
CA-2023-101758,2023-08-02,2023-08-07,Standard Class,CU-0032,Consumer,East,Pennsylvania,Technology,Phones,573.53,1,0.0,253.09
CA-2020-101759,2020-11-07,2020-11-10,Second Class,CU-0101,Consumer,East,Massachusetts,Technology,Machines,8721.5,5,0.0,3595.39
CA-2023-101760,2023-09-24,2023-09-27,Second Class,CU-0624,Consumer,Central,Iowa,Office Supplies,Appliances,299.18,3,0.4,-14.45
CA-2021-101761,2021-08-03,2021-08-05,First Class,CU-0035,Consumer,South,Mississippi,Office Supplies,Supplies,49.38,1,0.3,14.88
CA-2023-101762,2023-04-02,2023-04-07,Standard Class,CU-0298,Consumer,West,Nevada,Office Supplies,Supplies,209.82,7,0.5,-44.7
CA-2023-101763,2023-06-07,2023-06-09,First Class,CU-0390,Corporate,West,Nevada,Furniture,Tables,1357.02,2,0.3,-471.4
CA-2023-101764,2023-11-23,2023-11-28,Standard Class,CU-0345,Consumer,West,Arizona,Office Supplies,Supplies,120.24,2,0.0,59.3
CA-2020-101765,2020-03-16,2020-03-18,First Class,CU-0106,Consumer,West,Montana,Furniture,Tables,1415.76,6,0.0,60.93
CA-2020-101766,2020-12-24,2020-12-26,First Class,CU-0462,Consumer,East,Virginia,Furniture,Tables,1918.39,3,0.15,3.11
CA-2023-101767,2023-02-17,2023-02-22,Standard Class,CU-0042,Consumer,Central,Michigan,Technology,Copiers,3590.42,1,0.0,1259.33
CA-2023-101768,2023-03-11,2023-03-16,Standard Class,CU-0437,Corporate,East,Pennsylvania,Technology,Accessories,57.32,1,0.5,-6.27
CA-2023-101769,2023-05-21,2023-05-26,Standard Class,CU-0763,Corporate,Central,Minnesota,Technology,Copiers,11448.05,4,0.3,1511.88
CA-2023-101770,2023-03-11,2023-03-13,First Class,CU-0646,Consumer,West,California,Office Supplies,Paper,149.79,6,0.15,78.19
CA-2021-101771,2021-11-18,2021-11-23,Standard Class,CU-0327,Consumer,East,Pennsylvania,Office Supplies,Storage,2342.04,6,0.0,921.49
CA-2023-101772,2023-10-17,2023-10-19,First Class,CU-0121,Corporate,Central,Illinois,Technology,Copiers,4807.54,2,0.0,1850.77
CA-2022-101773,2022-06-02,2022-06-07,Standard Class,CU-0016,Home Office,West,Washington,Technology,Phones,874.66,1,0.0,290.26
CA-2021-101774,2021-01-24,2021-01-29,Standard Class,CU-0524,Consumer,South,Louisiana,Technology,Machines,1787.0,1,0.3,13.74
CA-2022-101775,2022-12-13,2022-12-15,First Class,CU-0199,Home Office,West,Montana,Technology,Accessories,284.39,1,0.3,46.17
CA-2023-101776,2023-02-18,2023-02-23,Standard Class,CU-0200,Corporate,West,Arizona,Furniture,Bookcases,182.5,2,0.2,0.32
CA-2022-101777,2022-08-24,2022-08-27,Second Class,CU-0508,Consumer,Central,Illinois,Office Supplies,Binders,518.63,2,0.1,269.93
CA-2021-101778,2021-11-21,2021-11-26,Standard Class,CU-0743,Consumer,South,Florida,Furniture,Bookcases,1221.94,2,0.0,273.88
CA-2023-101779,2023-10-18,2023-10-23,Standard Class,CU-0599,Consumer,East,Pennsylvania,Office Supplies,Fasteners,44.2,3,0.1,17.34
CA-2020-101780,2020-12-18,2020-12-23,Standard Class,CU-0441,Corporate,West,Colorado,Furniture,Bookcases,1135.34,2,0.0,206.1
CA-2021-101781,2021-10-06,2021-10-06,Same Day,CU-0077,Consumer,West,Arizona,Office Supplies,Binders,360.3,3,0.0,187.98
CA-2023-101782,2023-08-27,2023-08-30,Second Class,CU-0237,Corporate,East,Virginia,Office Supplies,Appliances,1246.25,5,0.0,563.31
CA-2021-101783,2021-01-26,2021-01-29,Second Class,CU-0369,Corporate,South,Mississippi,Technology,Phones,610.67,1,0.0,206.01
CA-2020-101784,2020-05-13,2020-05-15,First Class,CU-0800,Corporate,West,Nevada,Technology,Machines,2162.8,2,0.2,196.08
CA-2022-101785,2022-03-04,2022-03-09,Standard Class,CU-0328,Consumer,South,Louisiana,Technology,Machines,5049.37,2,0.15,797.22
CA-2021-101786,2021-03-09,2021-03-14,Standard Class,CU-0233,Consumer,South,Alabama,Office Supplies,Fasteners,24.74,3,0.2,10.3
CA-2022-101787,2022-12-23,2022-12-26,Second Class,CU-0528,Corporate,West,Washington,Office Supplies,Appliances,283.4,1,0.0,126.04
CA-2023-101788,2023-11-14,2023-11-19,Standard Class,CU-0172,Home Office,East,North Carolina,Technology,Copiers,17968.75,4,0.1,6331.33
CA-2021-101789,2021-12-01,2021-12-04,Second Class,CU-0298,Corporate,East,Georgia,Office Supplies,Paper,212.48,2,0.0,120.04
CA-2023-101790,2023-05-06,2023-05-06,Same Day,CU-0598,Consumer,West,Washington,Office Supplies,Binders,507.16,4,0.0,246.1
CA-2020-101791,2020-09-24,2020-09-27,Second Class,CU-0739,Consumer,South,Oklahoma,Technology,Phones,1721.96,2,0.0,613.75
CA-2020-101792,2020-07-19,2020-07-22,Second Class,CU-0764,Home Office,West,Arizona,Office Supplies,Fasteners,9.5,2,0.0,4.33
CA-2022-101793,2022-08-08,2022-08-13,Standard Class,CU-0024,Consumer,South,Mississippi,Technology,Machines,11560.48,4,0.0,4208.68
CA-2020-101794,2020-10-06,2020-10-09,Second Class,CU-0469,Consumer,Central,Wisconsin,Technology,Accessories,373.42,1,0.0,176.84
CA-2022-101795,2022-04-06,2022-04-06,Same Day,CU-0176,Corporate,West,Arizona,Office Supplies,Envelopes,89.2,2,0.0,50.66
CA-2022-101796,2022-08-12,2022-08-17,Standard Class,CU-0440,Consumer,South,Tennessee,Furniture,Bookcases,1467.72,3,0.4,-218.5
CA-2020-101797,2020-08-14,2020-08-19,Standard Class,CU-0082,Consumer,South,Alabama,Office Supplies,Envelopes,5.48,1,0.15,2.35
CA-2020-101798,2020-10-23,2020-10-25,First Class,CU-0360,Consumer,East,North Carolina,Technology,Phones,1022.91,1,0.2,308.69
CA-2022-101799,2022-12-13,2022-12-18,Standard Class,CU-0177,Home Office,East,Virginia,Furniture,Tables,964.28,2,0.0,171.8
CA-2022-101800,2022-12-04,2022-12-09,Standard Class,CU-0168,Consumer,East,Virginia,Office Supplies,Labels,24.74,1,0.2,12.76
CA-2022-101801,2022-11-26,2022-12-01,Standard Class,CU-0419,Consumer,South,Oklahoma,Technology,Accessories,44.88,4,0.0,17.54
CA-2022-101802,2022-06-15,2022-06-20,Standard Class,CU-0341,Consumer,West,Utah,Office Supplies,Fasteners,2.38,1,0.4,0.36
CA-2020-101803,2020-12-22,2020-12-27,Standard Class,CU-0186,Corporate,West,Oregon,Office Supplies,Labels,14.31,3,0.0,8.94
CA-2020-101804,2020-12-05,2020-12-07,First Class,CU-0388,Corporate,East,Georgia,Technology,Machines,3126.72,2,0.3,439.24
CA-2023-101805,2023-11-03,2023-11-08,Standard Class,CU-0487,Corporate,East,Georgia,Office Supplies,Fasteners,47.58,6,0.5,5.62
CA-2020-101806,2020-11-15,2020-11-20,Standard Class,CU-0293,Consumer,West,Arizona,Furniture,Furnishings,52.75,1,0.0,20.45
CA-2022-101807,2022-05-18,2022-05-23,Standard Class,CU-0673,Home Office,Central,Michigan,Office Supplies,Fasteners,18.85,2,0.1,10.15
CA-2020-101808,2020-09-25,2020-09-25,Same Day,CU-0406,Consumer,South,Alabama,Office Supplies,Fasteners,13.0,1,0.2,4.8
CA-2020-101809,2020-08-04,2020-08-06,First Class,CU-0218,Corporate,South,Kentucky,Office Supplies,Art,173.25,3,0.0,91.94
CA-2021-101810,2021-07-02,2021-07-07,Standard Class,CU-0644,Corporate,East,Georgia,Technology,Copiers,3697.19,1,0.0,1656.11
CA-2022-101811,2022-12-03,2022-12-08,Standard Class,CU-0106,Home Office,West,Nevada,Office Supplies,Fasteners,13.97,4,0.15,7.37
CA-2021-101812,2021-11-24,2021-11-27,Second Class,CU-0646,Corporate,Central,Iowa,Office Supplies,Supplies,4.07,1,0.3,1.2
CA-2023-101813,2023-09-17,2023-09-22,Standard Class,CU-0236,Consumer,West,Nevada,Furniture,Chairs,3419.82,3,0.0,1126.1
CA-2023-101814,2023-04-14,2023-04-16,First Class,CU-0043,Consumer,Central,Iowa,Technology,Phones,550.95,3,0.0,223.8
CA-2021-101815,2021-12-17,2021-12-19,First Class,CU-0161,Home Office,Central,Missouri,Office Supplies,Art,44.75,3,0.3,16.1
CA-2023-101816,2023-02-04,2023-02-09,Standard Class,CU-0621,Corporate,Central,Iowa,Office Supplies,Supplies,64.84,2,0.0,28.2
CA-2022-101817,2022-10-16,2022-10-18,First Class,CU-0397,Consumer,Central,Indiana,Office Supplies,Paper,163.55,2,0.3,61.81
CA-2021-101818,2021-01-11,2021-01-14,Second Class,CU-0665,Corporate,West,Colorado,Technology,Phones,1185.87,2,0.2,343.52
